IM2LATEX HME,IM2LATEX HME,IM2LATEX HME,IM2LATEX HME,IM2LATEX PME,IM2LATEX PME,IM2LATEX PME,IM2LATEX PME
360,100,3.6,82945.png,448,105,4.266666666666667,82945.png
500,100,5.0,82959.png,679,105,6.466666666666667,82959.png
400,50,8.0,830.png,684,56,12.214285714285714,830.png
360,60,6.0,83193.png,305,100,3.05,83193.png
320,40,8.0,83310.png,550,57,9.649122807017545,83310.png
200,40,5.0,83323.png,295,53,5.566037735849057,83323.png
500,100,5.0,83418.png,820,59,13.898305084745763,83418.png
160,40,4.0,83457.png,217,49,4.428571428571429,83457.png
360,100,3.6,8346.png,608,98,6.204081632653061,8346.png
500,100,5.0,83461.png,796,59,13.491525423728813,83461.png
360,60,6.0,83557.png,330,98,3.36734693877551,83557.png
120,50,2.4,83572.png,180,87,2.0689655172413794,83572.png
360,100,3.6,8358.png,415,104,3.9903846153846154,8358.png
200,40,5.0,83648.png,309,61,5.065573770491803,83648.png
360,50,7.2,8365.png,616,88,7.0,8365.png
280,40,7.0,8377.png,433,53,8.169811320754716,8377.png
400,50,8.0,83870.png,660,59,11.186440677966102,83870.png
360,60,6.0,83991.png,297,93,3.193548387096774,83991.png
280,40,7.0,84017.png,431,81,5.320987654320987,84017.png
360,40,9.0,84047.png,620,53,11.69811320754717,84047.png
120,50,2.4,84107.png,132,54,2.4444444444444446,84107.png
200,40,5.0,84109.png,334,57,5.859649122807017,84109.png
360,60,6.0,84137.png,251,92,2.7282608695652173,84137.png
200,40,5.0,84193.png,300,53,5.660377358490566,84193.png
240,50,4.8,84205.png,425,90,4.722222222222222,84205.png
200,50,4.0,84310.png,336,88,3.8181818181818183,84310.png
240,40,6.0,84350.png,388,57,6.807017543859649,84350.png
360,60,6.0,84379.png,348,99,3.515151515151515,84379.png
500,100,5.0,84385.png,818,58,14.10344827586207,84385.png
500,100,5.0,8447.png,797,61,13.065573770491802,8447.png
500,100,5.0,84506.png,751,101,7.435643564356436,84506.png
360,60,6.0,84515.png,408,102,4.0,84515.png
200,40,5.0,84585.png,333,56,5.946428571428571,84585.png
360,60,6.0,84901.png,369,102,3.6176470588235294,84901.png
360,100,3.6,84951.png,481,108,4.453703703703703,84951.png
360,100,3.6,85047.png,453,112,4.044642857142857,85047.png
320,50,6.4,8505.png,535,81,6.604938271604938,8505.png
240,40,6.0,85087.png,366,58,6.310344827586207,85087.png
400,50,8.0,85107.png,632,61,10.360655737704919,85107.png
200,50,4.0,85150.png,319,87,3.6666666666666665,85150.png
360,60,6.0,85245.png,222,99,2.242424242424242,85245.png
320,40,8.0,85266.png,535,48,11.145833333333334,85266.png
200,50,4.0,8529.png,202,88,2.2954545454545454,8529.png
200,50,4.0,8531.png,343,87,3.942528735632184,8531.png
320,40,8.0,85419.png,502,59,8.508474576271187,85419.png
240,40,6.0,85439.png,359,53,6.773584905660377,85439.png
200,40,5.0,85484.png,304,56,5.428571428571429,85484.png
400,50,8.0,85495.png,694,87,7.977011494252873,85495.png
360,40,9.0,85623.png,585,57,10.263157894736842,85623.png
360,60,6.0,85684.png,427,88,4.8522727272727275,85684.png
320,40,8.0,85700.png,481,55,8.745454545454546,85700.png
120,50,2.4,8572.png,79,44,1.7954545454545454,8572.png
500,100,5.0,85735.png,760,119,6.38655462184874,85735.png
500,100,5.0,85782.png,699,56,12.482142857142858,85782.png
360,60,6.0,85891.png,404,101,4.0,85891.png
280,40,7.0,86001.png,459,53,8.660377358490566,86001.png
160,40,4.0,86043.png,281,55,5.109090909090909,86043.png
280,40,7.0,86046.png,413,63,6.555555555555555,86046.png
280,50,5.6,86057.png,462,87,5.310344827586207,86057.png
360,60,6.0,86067.png,561,102,5.5,86067.png
360,100,3.6,86103.png,184,101,1.8217821782178218,86103.png
360,60,6.0,86206.png,281,99,2.8383838383838382,86206.png
360,60,6.0,86217.png,238,93,2.5591397849462365,86217.png
120,50,2.4,86257.png,34,42,0.8095238095238095,86257.png
240,40,6.0,86306.png,396,54,7.333333333333333,86306.png
360,60,6.0,86308.png,350,93,3.763440860215054,86308.png
160,40,4.0,86311.png,249,50,4.98,86311.png
320,50,6.4,8632.png,496,84,5.904761904761905,8632.png
320,50,6.4,86342.png,527,88,5.988636363636363,86342.png
800,100,8.0,86371.png,1258,104,12.096153846153847,86371.png
400,50,8.0,86498.png,709,57,12.43859649122807,86498.png
360,100,3.6,86514.png,182,104,1.75,86514.png
160,40,4.0,86532.png,219,54,4.055555555555555,86532.png
280,40,7.0,86577.png,450,56,8.035714285714286,86577.png
200,50,4.0,86642.png,223,92,2.4239130434782608,86642.png
280,40,7.0,86691.png,428,53,8.075471698113208,86691.png
160,40,4.0,86706.png,231,64,3.609375,86706.png
360,100,3.6,86745.png,465,106,4.386792452830188,86745.png
360,60,6.0,86890.png,220,93,2.3655913978494625,86890.png
360,60,6.0,87009.png,330,99,3.3333333333333335,87009.png
280,40,7.0,87010.png,464,54,8.592592592592593,87010.png
200,40,5.0,87046.png,317,56,5.660714285714286,87046.png
360,60,6.0,8706.png,228,87,2.6206896551724137,8706.png
360,60,6.0,87180.png,304,97,3.134020618556701,87180.png
200,40,5.0,87235.png,348,63,5.523809523809524,87235.png
280,40,7.0,87281.png,470,56,8.392857142857142,87281.png
200,50,4.0,87321.png,249,78,3.1923076923076925,87321.png
360,100,3.6,87425.png,324,117,2.769230769230769,87425.png
240,50,4.8,87453.png,355,89,3.9887640449438204,87453.png
200,40,5.0,87480.png,296,63,4.698412698412699,87480.png
280,40,7.0,87481.png,432,57,7.578947368421052,87481.png
160,40,4.0,87549.png,221,55,4.0181818181818185,87549.png
360,60,6.0,8767.png,454,101,4.4950495049504955,8767.png
240,40,6.0,87773.png,406,58,7.0,87773.png
360,60,6.0,878.png,287,96,2.9895833333333335,878.png
120,50,2.4,87891.png,149,59,2.5254237288135593,87891.png
280,40,7.0,87918.png,431,57,7.56140350877193,87918.png
360,60,6.0,87925.png,300,100,3.0,87925.png
200,40,5.0,87989.png,299,63,4.746031746031746,87989.png
800,100,8.0,87993.png,1057,66,16.015151515151516,87993.png
360,60,6.0,88163.png,424,101,4.198019801980198,88163.png
200,50,4.0,88175.png,214,88,2.4318181818181817,88175.png
240,40,6.0,88235.png,369,59,6.254237288135593,88235.png
500,100,5.0,88239.png,740,56,13.214285714285714,88239.png
360,60,6.0,88268.png,390,92,4.239130434782608,88268.png
500,100,5.0,88341.png,763,53,14.39622641509434,88341.png
500,100,5.0,88389.png,781,56,13.946428571428571,88389.png
200,40,5.0,88433.png,296,56,5.285714285714286,88433.png
320,40,8.0,88589.png,527,57,9.24561403508772,88589.png
200,50,4.0,88666.png,239,88,2.715909090909091,88666.png
360,60,6.0,88764.png,502,93,5.397849462365591,88764.png
240,40,6.0,88836.png,384,57,6.7368421052631575,88836.png
280,50,5.6,88893.png,452,87,5.195402298850575,88893.png
280,40,7.0,88937.png,478,58,8.241379310344827,88937.png
500,100,5.0,89018.png,730,53,13.773584905660377,89018.png
360,60,6.0,8909.png,457,93,4.913978494623656,8909.png
800,100,8.0,89122.png,1095,50,21.9,89122.png
240,50,4.8,89136.png,404,81,4.987654320987654,89136.png
360,40,9.0,89159.png,603,54,11.166666666666666,89159.png
500,100,5.0,89203.png,684,60,11.4,89203.png
360,60,6.0,89229.png,399,93,4.290322580645161,89229.png
200,40,5.0,89306.png,349,56,6.232142857142857,89306.png
120,50,2.4,89313.png,201,56,3.5892857142857144,89313.png
600,100,6.0,89401.png,885,101,8.762376237623762,89401.png
360,40,9.0,89415.png,613,56,10.946428571428571,89415.png
320,40,8.0,89434.png,511,56,9.125,89434.png
360,100,3.6,89442.png,377,99,3.808080808080808,89442.png
200,50,4.0,89455.png,342,88,3.8863636363636362,89455.png
160,40,4.0,89470.png,247,62,3.9838709677419355,89470.png
400,50,8.0,89477.png,657,68,9.661764705882353,89477.png
320,40,8.0,89501.png,508,53,9.584905660377359,89501.png
240,40,6.0,89800.png,386,55,7.0181818181818185,89800.png
360,60,6.0,89962.png,258,99,2.606060606060606,89962.png
600,100,6.0,89976.png,954,79,12.075949367088608,89976.png
160,40,4.0,9006.png,263,56,4.696428571428571,9006.png
280,50,5.6,90109.png,452,78,5.794871794871795,90109.png
400,50,8.0,90123.png,681,89,7.651685393258427,90123.png
160,40,4.0,90140.png,232,50,4.64,90140.png
600,100,6.0,90147.png,1020,101,10.099009900990099,90147.png
400,160,2.5,9016.png,633,108,5.861111111111111,9016.png
360,60,6.0,90407.png,307,92,3.3369565217391304,90407.png
360,60,6.0,90434.png,158,99,1.595959595959596,90434.png
280,40,7.0,90459.png,450,64,7.03125,90459.png
360,60,6.0,90575.png,403,100,4.03,90575.png
360,60,6.0,90620.png,477,101,4.7227722772277225,90620.png
360,60,6.0,90720.png,189,94,2.0106382978723403,90720.png
360,60,6.0,90735.png,334,99,3.3737373737373737,90735.png
280,40,7.0,90758.png,446,54,8.25925925925926,90758.png
280,40,7.0,90798.png,444,49,9.061224489795919,90798.png
360,60,6.0,90805.png,372,102,3.6470588235294117,90805.png
360,60,6.0,90826.png,351,103,3.407766990291262,90826.png
360,60,6.0,90877.png,214,96,2.2291666666666665,90877.png
500,100,5.0,90985.png,737,57,12.929824561403509,90985.png
160,40,4.0,91001.png,243,57,4.2631578947368425,91001.png
360,60,6.0,91088.png,196,93,2.10752688172043,91088.png
280,50,5.6,91106.png,462,87,5.310344827586207,91106.png
200,40,5.0,91158.png,298,62,4.806451612903226,91158.png
360,60,6.0,91383.png,232,99,2.3434343434343434,91383.png
360,60,6.0,91397.png,479,100,4.79,91397.png
500,100,5.0,91505.png,773,62,12.46774193548387,91505.png
360,60,6.0,9153.png,319,98,3.2551020408163267,9153.png
280,40,7.0,91677.png,451,58,7.775862068965517,91677.png
360,60,6.0,91689.png,436,101,4.316831683168317,91689.png
360,100,3.6,91818.png,247,101,2.4455445544554455,91818.png
500,100,5.0,91866.png,848,58,14.620689655172415,91866.png
360,40,9.0,91922.png,614,53,11.584905660377359,91922.png
360,60,6.0,92017.png,470,98,4.795918367346939,92017.png
360,50,7.2,92059.png,614,81,7.580246913580247,92059.png
360,40,9.0,92069.png,619,57,10.859649122807017,92069.png
320,40,8.0,9209.png,490,56,8.75,9209.png
240,40,6.0,92261.png,392,56,7.0,92261.png
360,60,6.0,92271.png,250,98,2.5510204081632653,92271.png
280,40,7.0,92425.png,468,62,7.548387096774194,92425.png
280,40,7.0,92442.png,459,56,8.196428571428571,92442.png
280,40,7.0,9246.png,435,58,7.5,9246.png
320,40,8.0,92460.png,532,63,8.444444444444445,92460.png
200,50,4.0,92470.png,261,92,2.8369565217391304,92470.png
360,60,6.0,92500.png,324,111,2.918918918918919,92500.png
360,60,6.0,92524.png,226,84,2.6904761904761907,92524.png
120,50,2.4,92533.png,171,58,2.9482758620689653,92533.png
320,50,6.4,92624.png,531,88,6.034090909090909,92624.png
160,40,4.0,92678.png,260,55,4.7272727272727275,92678.png
320,50,6.4,92752.png,484,81,5.9753086419753085,92752.png
160,40,4.0,92936.png,227,53,4.283018867924528,92936.png
360,40,9.0,92988.png,616,56,11.0,92988.png
360,60,6.0,93045.png,248,102,2.4313725490196076,93045.png
120,50,2.4,93053.png,190,93,2.043010752688172,93053.png
320,40,8.0,93078.png,558,60,9.3,93078.png
360,60,6.0,93109.png,552,90,6.133333333333334,93109.png
360,60,6.0,93137.png,395,96,4.114583333333333,93137.png
360,40,9.0,93239.png,607,53,11.452830188679245,93239.png
360,100,3.6,93261.png,489,104,4.701923076923077,93261.png
600,100,6.0,93264.png,882,61,14.459016393442623,93264.png
360,100,3.6,933.png,449,105,4.276190476190476,933.png
500,100,5.0,93419.png,756,103,7.339805825242719,93419.png
200,50,4.0,93485.png,314,89,3.5280898876404496,93485.png
160,40,4.0,93516.png,282,56,5.035714285714286,93516.png
240,50,4.8,93565.png,394,87,4.528735632183908,93565.png
280,40,7.0,93575.png,434,58,7.482758620689655,93575.png
360,60,6.0,93618.png,300,89,3.3707865168539324,93618.png
280,40,7.0,93643.png,462,54,8.555555555555555,93643.png
360,100,3.6,93644.png,348,104,3.3461538461538463,93644.png
400,160,2.5,93678.png,647,104,6.221153846153846,93678.png
360,60,6.0,93679.png,550,98,5.612244897959184,93679.png
500,100,5.0,93696.png,738,102,7.235294117647059,93696.png
360,60,6.0,93743.png,312,90,3.466666666666667,93743.png
360,60,6.0,93776.png,329,101,3.257425742574257,93776.png
600,100,6.0,93854.png,1029,59,17.440677966101696,93854.png
360,100,3.6,93884.png,340,104,3.269230769230769,93884.png
500,100,5.0,93885.png,741,53,13.981132075471699,93885.png
400,160,2.5,93886.png,675,113,5.9734513274336285,93886.png
280,50,5.6,93904.png,431,81,5.320987654320987,93904.png
200,50,4.0,93943.png,315,89,3.539325842696629,93943.png
360,60,6.0,94002.png,575,100,5.75,94002.png
240,40,6.0,94057.png,358,54,6.62962962962963,94057.png
280,40,7.0,94177.png,426,56,7.607142857142857,94177.png
160,40,4.0,94190.png,239,54,4.425925925925926,94190.png
360,60,6.0,94197.png,414,99,4.181818181818182,94197.png
360,100,3.6,94288.png,126,104,1.2115384615384615,94288.png
120,50,2.4,94290.png,170,88,1.9318181818181819,94290.png
500,100,5.0,94354.png,788,88,8.954545454545455,94354.png
360,60,6.0,94367.png,246,100,2.46,94367.png
280,40,7.0,94409.png,449,53,8.471698113207546,94409.png
320,40,8.0,94489.png,521,57,9.140350877192983,94489.png
320,50,6.4,94543.png,496,88,5.636363636363637,94543.png
360,100,3.6,94559.png,520,111,4.684684684684685,94559.png
360,100,3.6,94621.png,289,104,2.7788461538461537,94621.png
360,100,3.6,94650.png,297,100,2.97,94650.png
320,40,8.0,94724.png,516,54,9.555555555555555,94724.png
360,60,6.0,94733.png,597,94,6.351063829787234,94733.png
200,40,5.0,94777.png,336,49,6.857142857142857,94777.png
160,40,4.0,94848.png,253,62,4.080645161290323,94848.png
360,100,3.6,94853.png,335,104,3.2211538461538463,94853.png
240,40,6.0,94857.png,401,56,7.160714285714286,94857.png
160,40,4.0,94902.png,224,50,4.48,94902.png
360,100,3.6,94904.png,286,103,2.7766990291262137,94904.png
800,100,8.0,94924.png,1252,61,20.524590163934427,94924.png
500,100,5.0,94947.png,844,102,8.27450980392157,94947.png
360,40,9.0,95017.png,629,62,10.14516129032258,95017.png
400,50,8.0,95072.png,675,56,12.053571428571429,95072.png
360,60,6.0,951.png,509,89,5.719101123595506,951.png
280,40,7.0,95111.png,463,58,7.982758620689655,95111.png
240,40,6.0,95128.png,363,54,6.722222222222222,95128.png
240,40,6.0,95140.png,372,53,7.018867924528302,95140.png
200,40,5.0,95229.png,354,59,6.0,95229.png
360,40,9.0,9524.png,564,53,10.641509433962264,9524.png
500,100,5.0,95254.png,776,54,14.37037037037037,95254.png
360,100,3.6,95321.png,240,104,2.3076923076923075,95321.png
360,60,6.0,95336.png,290,95,3.0526315789473686,95336.png
240,50,4.8,95338.png,362,88,4.113636363636363,95338.png
360,60,6.0,95376.png,332,95,3.4947368421052634,95376.png
120,50,2.4,95429.png,48,41,1.170731707317073,95429.png
360,60,6.0,95533.png,552,94,5.872340425531915,95533.png
360,60,6.0,95548.png,353,101,3.495049504950495,95548.png
360,60,6.0,95568.png,406,88,4.613636363636363,95568.png
360,60,6.0,95584.png,567,103,5.504854368932039,95584.png
120,50,2.4,95646.png,200,88,2.272727272727273,95646.png
320,40,8.0,95685.png,530,53,10.0,95685.png
360,40,9.0,9585.png,600,63,9.523809523809524,9585.png
360,60,6.0,95880.png,253,99,2.5555555555555554,95880.png
200,50,4.0,96017.png,308,87,3.5402298850574714,96017.png
500,100,5.0,96067.png,792,56,14.142857142857142,96067.png
120,50,2.4,96091.png,208,51,4.078431372549019,96091.png
240,40,6.0,96262.png,361,57,6.333333333333333,96262.png
360,100,3.6,96279.png,207,100,2.07,96279.png
120,50,2.4,96285.png,203,56,3.625,96285.png
160,40,4.0,96344.png,239,56,4.267857142857143,96344.png
160,40,4.0,96546.png,266,56,4.75,96546.png
360,60,6.0,96568.png,196,92,2.130434782608696,96568.png
800,100,8.0,96605.png,1094,57,19.19298245614035,96605.png
360,60,6.0,96688.png,455,99,4.595959595959596,96688.png
360,50,7.2,96689.png,599,87,6.885057471264368,96689.png
120,50,2.4,9673.png,180,48,3.75,9673.png
360,60,6.0,96825.png,515,89,5.786516853932584,96825.png
320,40,8.0,97012.png,500,61,8.19672131147541,97012.png
200,50,4.0,97035.png,265,96,2.7604166666666665,97035.png
280,40,7.0,97098.png,424,54,7.851851851851852,97098.png
160,40,4.0,97100.png,225,59,3.8135593220338984,97100.png
360,60,6.0,97103.png,486,96,5.0625,97103.png
200,40,5.0,97142.png,346,56,6.178571428571429,97142.png
400,160,2.5,97191.png,666,116,5.741379310344827,97191.png
240,50,4.8,97262.png,408,81,5.037037037037037,97262.png
360,60,6.0,97376.png,340,99,3.4343434343434343,97376.png
320,40,8.0,97437.png,491,57,8.614035087719298,97437.png
400,160,2.5,97496.png,659,104,6.336538461538462,97496.png
500,100,5.0,97534.png,764,87,8.781609195402298,97534.png
200,50,4.0,97568.png,281,87,3.2298850574712645,97568.png
360,60,6.0,97574.png,232,94,2.4680851063829787,97574.png
500,100,5.0,97618.png,841,108,7.787037037037037,97618.png
360,100,3.6,97645.png,560,99,5.656565656565657,97645.png
280,40,7.0,97669.png,440,57,7.719298245614035,97669.png
360,100,3.6,977.png,474,104,4.5576923076923075,977.png
200,40,5.0,97797.png,302,55,5.490909090909091,97797.png
360,60,6.0,97820.png,217,87,2.4942528735632186,97820.png
200,40,5.0,97842.png,290,58,5.0,97842.png
360,60,6.0,97924.png,260,95,2.736842105263158,97924.png
500,100,5.0,9795.png,721,101,7.138613861386139,9795.png
500,100,5.0,97965.png,866,54,16.037037037037038,97965.png
320,40,8.0,98021.png,528,56,9.428571428571429,98021.png
360,60,6.0,98086.png,444,88,5.045454545454546,98086.png
280,40,7.0,98094.png,474,56,8.464285714285714,98094.png
360,60,6.0,98147.png,369,99,3.727272727272727,98147.png
360,60,6.0,98164.png,219,99,2.212121212121212,98164.png
360,100,3.6,98259.png,472,104,4.538461538461538,98259.png
360,100,3.6,98305.png,255,113,2.256637168141593,98305.png
240,40,6.0,98367.png,378,57,6.631578947368421,98367.png
360,60,6.0,98458.png,351,93,3.774193548387097,98458.png
360,40,9.0,98487.png,568,58,9.793103448275861,98487.png
120,50,2.4,98511.png,109,61,1.7868852459016393,98511.png
360,60,6.0,98557.png,613,84,7.2976190476190474,98557.png
240,40,6.0,98575.png,384,54,7.111111111111111,98575.png
360,60,6.0,98583.png,512,94,5.446808510638298,98583.png
400,50,8.0,98638.png,629,89,7.067415730337078,98638.png
200,40,5.0,9865.png,322,58,5.551724137931035,9865.png
160,40,4.0,98719.png,251,60,4.183333333333334,98719.png
160,40,4.0,98734.png,240,50,4.8,98734.png
360,60,6.0,98746.png,289,95,3.042105263157895,98746.png
360,60,6.0,98768.png,298,93,3.204301075268817,98768.png
360,60,6.0,98773.png,320,100,3.2,98773.png
360,60,6.0,98792.png,316,96,3.2916666666666665,98792.png
280,40,7.0,98830.png,480,53,9.056603773584905,98830.png
280,40,7.0,9887.png,438,57,7.684210526315789,9887.png
360,100,3.6,98970.png,450,114,3.9473684210526314,98970.png
320,40,8.0,98993.png,504,52,9.692307692307692,98993.png
320,40,8.0,99004.png,518,54,9.592592592592593,99004.png
360,60,6.0,99050.png,476,99,4.808080808080808,99050.png
120,50,2.4,99075.png,155,88,1.7613636363636365,99075.png
160,40,4.0,99150.png,283,61,4.639344262295082,99150.png
360,60,6.0,99164.png,380,98,3.877551020408163,99164.png
200,40,5.0,99253.png,334,54,6.185185185185185,99253.png
360,60,6.0,99268.png,275,97,2.8350515463917527,99268.png
360,60,6.0,99322.png,400,88,4.545454545454546,99322.png
360,60,6.0,99345.png,481,95,5.063157894736842,99345.png
280,40,7.0,99400.png,434,58,7.482758620689655,99400.png
240,40,6.0,99435.png,391,69,5.666666666666667,99435.png
360,60,6.0,99474.png,456,93,4.903225806451613,99474.png
360,40,9.0,99525.png,565,55,10.272727272727273,99525.png
320,40,8.0,99538.png,549,59,9.305084745762711,99538.png
360,60,6.0,99663.png,196,102,1.9215686274509804,99663.png
280,40,7.0,99707.png,432,63,6.857142857142857,99707.png
360,60,6.0,99721.png,275,87,3.160919540229885,99721.png
360,60,6.0,99785.png,424,101,4.198019801980198,99785.png
360,60,6.0,99803.png,315,97,3.247422680412371,99803.png
160,40,4.0,99815.png,266,58,4.586206896551724,99815.png
360,60,6.0,99908.png,204,93,2.193548387096774,99908.png
120,50,2.4,99943.png,152,53,2.8679245283018866,99943.png
360,100,3.6,99948.png,360,108,3.3333333333333335,99948.png
